what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1785839776902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839778552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1785839778580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839781601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1785839783641
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1785839783641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839788246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839789512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839793148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839805188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1785839805196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839805558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839805629
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1785839811010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839812736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1785839817309
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1785839818693
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1785839820905
